D_bar,5a18701954208204570dcb8e,5a191ca682c9a804497b7d6d,5a1932ab059ac522ef987ea7,5a1950d504030050aed5ef38,5a19654811ae4222e93bcbb5,5a196870172b442ddd1d0881,5a197a76c988512deb672d77,5a197dd07c73c915f5797cc2,5a1986d282c9a804497b7da5,5a198afc82c9a804497b7da6,5a198cb07c73c915f5797cc5,5a198f20ae845313c72e2c17,5a198fae82c9a804497b7da7,5a19934fb884b12dc5b501ff,5a1993ec11ae4222e93bcbb7,5a1995b8b884b12dc5b50200,5a19964a99ec112dd1215e0e,5a1997ecb0da9122e35a920f,5a1999fe6aa4043eeb298b94,5a199aac99ec112dd1215e0f,5a199bb5c988512deb672d79,5a199bf5c988512deb672d7a,5a199c0b649dcd3edb29ed7a,5a199c0ec988512deb672d7b,5a199c3db884b12dc5b50201,5a199d6204030050aed5ef42,5a199ec16659b21626305b68,5a199f3f99ec112dd1215e10,5a19a0b8ae845313c72e2c18,5a19a1eec988512deb672db9,5a19a27104030050aed5ef44,5a19a29ec988512deb672dba,5a19a2cd99ec112dd1215e11,5a19a35482c9a804497b7da9,5a19a3a199ec112dd1215e12,5a19a48d99ec112dd1215e13,5a19a53311ae4222e93bcbb9,5a19a53c059ac522ef987f06,5a19a545c988512deb672dbb,5a19a549b0da9122e35a9242,5a19a75b649dcd3edb29ed7b,5a19a8f7b0da9122e35a9243,5a19a9106659b21626305bd8,5a19a915649dcd3edb29ed7d,5a19a91654208204570dcbc4,5a19a9b911ae4222e93bcbba,5a19a9e454208204570dcbc5,5a19aa006aa4043eeb298d0d,5a19aa72c988512deb672dbc,5a19aa917c73c915f5797cc6,5a19aaf06aa4043eeb298d0f,5a19ab057c73c915f5797cc7,5a19ab1b6659b21626305d0f,5a19ac1382c9a804497b7e3a,5a19ac3eb0da9122e35a9245,5a19ac52649dcd3edb29ed7f,5a19ac796e5403163f332bf8,5a19acd0172b442ddd1d0884,5a19acd9b884b12dc5b50203,5a19ae366659b21626305d11,5a19aed5ae845313c72e2d20,5a19aef2059ac522ef987f08,5a19aefe04030050aed5ef4a,5a19af076659b21626305d12,5a19af0c99ec112dd1215e15,5a19af6a11ae4222e93bcbbb,5a19afc9172b442ddd1d0885,5a19b0036e5403163f332bfa,5a19b03182c9a804497b7e3b,5a19b08fb0da9122e35a9247,5a19b0d604030050aed5ef4b,5a19b1edae845313c72e2d21,5a19b2b411ae4222e93bcbbc,5a19b2c5ae845313c72e2d22,5a19b2c8c988512deb672dc1,5a19b2e07c73c915f5797cca,5a19b2fb6e5403163f332bfc,5a19b3387c73c915f5797ccb,5a19b36204030050aed5ef4c,5a19b3b5b0da9122e35a9248,5a19b3d754208204570dcbc9,5a19b42882c9a804497b7e3f,5a19b46fb884b12dc5b50205,5a19b47b11ae4222e93bcbbf,5a19b4a6059ac522ef987f0c,5a19b4bc54208204570dcbca,5a19b4dd99ec112dd1215e18,5a19b4e6b0da9122e35a924a,5a19b5016e5403163f332bfd,5a19b51e172b442ddd1d0888,5a19b5c999ec112dd1215e1b,5a19b6226e5403163f332bfe,5a19b63711ae4222e93bcbc0,5a19b6386aa4043eeb298d12,5a19b6506aa4043eeb298d13,5a19b6b811ae4222e93bcbc1,5a19b6c6c988512deb672dc3,5a19b81282c9a804497b7e40,5a19b850b884b12dc5b50206,5a19b857c988512deb672dc4,5a19b87eae845313c72e2d26,5a19b884ae845313c72e2d27,5a19b8d399ec112dd1215e1d,5a19b8e36e5403163f332bff,5a19b92f7c73c915f5797cd0,5a19b93cb884b12dc5b50207,5a19b94b99ec112dd1215e1e,5a19b9746e5403163f332c02,5a19b9a2b0da9122e35a924c,5a19b9c46659b21626305d14,5a19ba3c7c73c915f5797cd1,5a19ba4799ec112dd1215e1f,5a19ba4c04030050aed5ef50,5a19ba4f82c9a804497b7e41,5a19ba4fc988512deb672dc6,5a19ba73059ac522ef987f11,5a19bab0c988512deb672dc7,5a19babc11ae4222e93bcbc3,5a19bafb7c73c915f5797cd2,5a19bb21059ac522ef987f12,5a19bb4054208204570dcbf4,5a19bb4cae845313c72e2d30,5a19bc3354208204570dcbf7,5a19bc4411ae4222e93bcbc4,5a19bc9d6659b21626305d16,5a19bcb304030050aed5ef52,5a19bcfc54208204570dcbf9,5a19bd2004030050aed5ef53,5a19bd466659b21626305d17,5a19bd91ae845313c72e2d31,5a19bdaf6659b21626305d19,5a19bdb854208204570dcbfa,5a19bdf26aa4043eeb298d1e,5a19be1204030050aed5ef54,5a19be4854208204570dcbfb,5a19be6682c9a804497b7e45,5a19bec46659b21626305d1a,5a19bef299ec112dd1215e22,5a19befd99ec112dd1215e23,5a19bf0ec988512deb672dde,5a19bf1811ae4222e93bcbc6,5a19bf3e54208204570dcbfc,5a19bf896e5403163f332c22,5a19bfbe6659b21626305d1b,5a19bfd0b0da9122e35a924f,5a19bfd7b0da9122e35a9250,5a19c03f6659b21626305d1c,5a19c0cdc988512deb672de0,5a19c0d399ec112dd1215e24,5a19c0d754208204570dcbfe,5a19c0deb884b12dc5b5020c,5a19c14db884b12dc5b5020e,5a19c17d99ec112dd1215e27,5a19c181172b442ddd1d08a7,5a19c1b7649dcd3edb29ed8a,5a19c1c67c73c915f5797cd6,5a19c1c7b884b12dc5b50210,5a19c20bc988512deb672de2,5a19c25011ae4222e93bcbc9,5a19c25404030050aed5ef5b,5a19c291649dcd3edb29ed8b,5a19c2ff7c73c915f5797cd7,5a19c30bb884b12dc5b50211,5a19c324c988512deb672de3,5a19c36a54208204570dcbff,5a19c3d2649dcd3edb29ed8c,5a19c403b884b12dc5b50213,5a19c41db884b12dc5b50214,5a19c45cae845313c72e2d32,5a19c495b884b12dc5b50216,5a19c51199ec112dd1215e28,5a19c56804030050aed5ef5d,5a19c5d66e5403163f332c24,5a19c5ebb0da9122e35a9251,5a19c62db884b12dc5b50217,5a19c66404030050aed5ef60,5a19c7bc059ac522ef987f1b,5a19c86eb0da9122e35a9252,5a19c8a8649dcd3edb29ed8d,5a19c8e4ae845313c72e2d33,5a19ca25b884b12dc5b50219,5a19ca6904030050aed5ef63,5a19cadc99ec112dd1215e29,5a19caf054208204570dcc00,5a19cc92ae845313c72e2d34,5a19cccf11ae4222e93bcbd3,5a19ccd26659b21626305d20,5a19cea604030050aed5ef6a,5a19cecb6659b21626305d21,5a19cfab6e5403163f332c28,5a19d0a2059ac522ef987f2c,5a19d146059ac522ef987f2e,5a19d157c988512deb672de8,5a19d19f99ec112dd1215e2b,5a19d20d82c9a804497b7e49,5a19d21099ec112dd1215e2d,5a19d22f649dcd3edb29ed92,5a19d31099ec112dd1215e2e,5a19d33854208204570dcc02,5a19d41911ae4222e93bcbdc,5a19d4a982c9a804497b7e4b,5a19d5f454208204570dcc05,5a19d620b884b12dc5b5022d,5a19d66f059ac522ef987f30,5a19d6f76659b21626305d2b
5a19c1b7649dcd3edb29ed8a,14,17,22,14,29,19,35,6,16,24,24,19,33,16,5,27,20,24,27,26,25,25,15,19,30,30,26,23,17,16,12,31,19,26,21,16,9,26,21,34,17,10,13,29,31,22,18,31,9,15,33,15,25,19,32,17,26,19,26,16,29,9,21,36,7,33,38,27,22,22,27,21,19,17,29,27,9,34,16,25,16,10,13,35,22,6,25,28,23,19,29,35,8,7,23,27,25,41,31,14,11,35,7,12,22,22,27,25,18,25,28,34,6,33,11,4,13,22,29,11,29,22,16,23,11,22,19,20,23,15,22,6,25,23,24,35,39,9,22,23,27,8,30,9,40,35,27,20,14,11,19,20,11,30,0,8,36,16,9,14,34,13,7,8,26,22,6,24,30,22,26,37,24,25,11,18,7,17,26,28,21,24,31,20,17,15,3,15,25,12,33,15,26,35,37,23,15,10,36,25,18,6,24,13,15
5a19c1c67c73c915f5797cd6,13,15,20,14,26,16,32,4,13,22,22,16,31,15,7,25,18,23,25,26,23,24,12,17,29,28,24,20,15,14,14,28,21,24,18,17,7,23,19,32,15,8,13,27,29,20,16,29,9,17,32,12,23,17,29,17,24,19,23,14,27,6,20,34,5,30,36,26,20,20,24,18,17,19,27,25,7,32,16,23,15,8,16,35,20,4,23,26,21,17,27,33,6,5,21,25,23,39,30,11,8,33,4,9,20,21,25,23,18,23,26,33,3,31,13,2,12,20,27,8,27,21,14,20,13,19,17,18,21,14,24,3,22,21,23,32,37,7,21,21,25,5,29,7,37,33,26,18,12,9,17,22,8,29,7,0,34,18,9,14,31,10,5,10,25,20,3,21,27,20,25,35,22,24,11,16,5,15,24,26,19,21,29,18,14,14,6,12,23,15,31,12,24,33,35,21,13,8,34,24,17,5,22,11,13
5a19c1c7b884b12dc5b50210,46,44,45,37,35,46,21,33,43,16,22,21,31,24,39,30,29,49,33,39,35,27,36,46,53,18,43,37,40,40,47,21,47,23,35,39,36,30,45,19,44,33,37,26,29,20,21,28,32,50,50,42,47,44,44,31,14,27,50,41,38,36,38,34,30,45,14,24,28,20,14,39,36,52,17,28,30,22,40,26,39,37,48,40,39,33,13,16,48,30,34,38,31,36,40,24,22,39,21,38,37,12,34,40,20,25,15,37,35,12,31,57,33,10,45,33,25,31,16,31,22,30,37,39,45,23,43,23,25,29,50,33,22,29,26,36,40,31,45,24,30,35,54,36,16,23,28,42,26,36,26,48,38,12,35,34,0,50,32,37,21,29,31,41,25,25,35,32,38,19,25,25,37,48,35,30,34,33,28,16,23,22,29,17,35,41,38,31,26,46,9,32,42,11,32,46,29,37,49,42,42,31,21,30,22
5a19c20bc988512deb672de2,18,19,23,19,31,21,38,9,18,28,28,22,36,21,6,30,21,22,31,30,27,30,18,22,29,34,25,25,16,20,9,33,21,29,23,20,11,27,25,37,19,14,18,31,32,26,21,34,14,12,32,17,29,22,33,21,29,24,28,19,30,11,20,37,11,35,42,31,25,26,30,24,22,14,33,30,12,37,21,28,15,12,13,40,25,9,29,32,23,21,31,38,12,11,23,30,27,42,35,16,13,39,9,15,26,27,31,29,23,29,31,33,8,37,12,7,18,23,33,14,33,26,20,25,10,25,19,23,27,19,24,8,28,26,28,38,42,13,21,26,30,10,29,12,43,39,31,24,17,11,23,21,13,35,13,10,40,0,13,18,37,15,11,11,31,26,9,25,32,25,31,41,26,29,16,21,9,21,30,32,25,27,35,23,20,19,5,17,28,15,37,18,25,39,40,22,19,13,39,24,17,11,27,17,19
5a19c25011ae4222e93bcbc9,20,20,26,8,27,22,30,10,19,18,20,16,29,9,11,24,21,29,20,19,25,18,15,23,35,25,30,22,22,15,19,28,20,22,20,12,12,26,20,30,21,8,8,27,31,18,15,30,3,22,37,18,22,22,33,10,21,12,28,19,30,12,25,36,5,32,33,19,20,18,22,20,16,24,24,24,10,29,11,22,21,14,19,28,22,10,20,23,27,20,30,31,6,11,26,23,23,41,23,16,14,30,10,15,18,15,22,23,11,20,25,39,9,27,17,8,6,23,24,12,23,14,13,22,16,19,23,17,16,7,22,9,21,22,16,32,36,6,28,20,23,11,35,13,34,30,19,17,9,16,13,20,14,24,9,11,31,22,0,8,28,12,6,13,18,19,10,25,28,18,18,32,25,22,6,16,10,12,18,23,15,20,27,16,16,15,10,14,22,17,28,12,30,30,35,28,11,14,35,29,23,6,22,10,9
5a19c25404030050aed5ef5b,14,17,22,14,28,19,34,6,16,24,24,19,33,16,5,27,20,23,27,26,25,25,14,19,30,30,26,22,17,16,12,31,20,26,20,16,9,25,21,34,17,10,14,29,31,22,18,31,9,15,33,14,25,19,32,17,26,19,25,16,29,9,21,36,7,33,38,27,22,22,26,20,19,17,29,27,9,34,16,25,16,10,14,36,22,6,25,28,23,19,29,35,8,7,23,27,25,41,31,13,10,35,7,11,22,22,27,25,18,25,28,34,5,33,11,4,13,22,29,11,29,22,16,22,11,22,18,20,23,15,22,5,24,23,24,35,39,9,22,23,27,8,30,9,40,35,27,20,13,11,19,20,11,30,9,7,36,16,9,0,33,12,7,8,26,22,6,23,30,22,26,37,24,25,11,18,7,17,26,28,21,23,31,20,16,15,3,14,25,13,33,15,25,35,37,23,15,10,36,25,18,6,24,13,15
5a19c291649dcd3edb29ed8b,39,37,39,29,31,39,19,27,36,10,18,17,27,15,31,26,27,44,25,29,31,18,29,39,48,16,40,32,35,33,39,22,38,19,30,30,29,29,38,21,37,26,29,25,30,16,17,27,24,42,47,35,39,37,40,21,11,17,44,34,35,29,35,35,22,40,17,15,24,16,12,33,29,44,14,24,24,19,32,22,35,30,39,31,33,26,10,13,42,27,32,33,24,29,36,20,21,40,13,32,31,14,27,33,16,15,12,31,26,10,27,53,26,8,37,26,17,28,14,25,16,20,30,34,37,19,38,19,16,20,41,26,18,25,17,32,36,24,41,20,25,28,49,29,19,20,18,35,19,31,19,39,31,4,28,28,15,42,24,29,0,24,24,33,15,20,28,30,33,15,15,20,33,40,26,24,27,25,18,14,15,18,25,13,29,34,30,26,22,38,12,25,40,14,32,41,22,30,43,39,37,23,20,23,15
5a19c2ff7c73c915f5797cd7,22,19,18,20,17,21,25,9,18,16,15,8,23,17,17,17,9,22,24,30,13,24,12,22,27,21,19,13,13,19,23,19,31,17,11,24,11,14,24,23,19,13,20,17,19,13,8,19,15,26,26,17,27,19,20,21,17,21,25,16,18,11,14,24,10,21,29,27,10,13,17,17,16,28,20,17,6,25,22,14,13,12,26,39,14,9,16,19,21,8,18,26,11,13,14,17,13,29,30,13,13,26,9,17,13,21,18,17,23,16,18,31,8,26,23,9,13,10,20,7,22,22,17,14,23,11,16,10,21,16,33,8,15,12,23,24,29,11,19,12,18,10,27,12,30,26,27,23,10,10,14,31,13,24,14,10,27,27,15,20,24,0,11,20,27,13,11,12,18,12,27,30,13,28,17,10,9,16,24,19,16,14,22,10,13,20,15,6,15,24,24,12,19,26,25,19,12,13,28,18,15,10,12,10,10
5a19c30bb884b12dc5b50211,15,14,20,13,24,16,30,4,13,19,20,14,28,14,9,23,17,23,23,25,21,22,10,17,29,26,24,18,16,12,16,26,23,21,16,17,6,22,17,29,14,6,13,24,27,18,13,27,8,19,31,12,21,16,28,16,21,17,22,13,25,6,20,32,3,28,33,24,17,17,22,16,14,21,24,23,5,29,15,20,15,7,18,34,18,4,20,23,21,15,25,30,4,6,20,22,20,37,28,10,8,31,4,10,18,19,22,21,17,20,24,33,3,29,15,2,10,18,24,7,25,19,12,18,15,17,17,16,19,12,25,3,20,19,21,30,35,5,21,18,22,5,29,7,35,30,24,16,9,10,14,23,8,26,7,5,32,20,8,13,29,8,0,12,24,17,4,20,25,17,24,33,21,22,10,13,4,13,22,24,17,19,27,15,12,13,8,10,21,16,28,10,24,30,32,22,11,8,32,23,17,3,20,8,11
5a19c324c988512deb672de3,20,22,26,19,34,24,40,11,21,30,30,24,39,21,6,33,24,25,32,30,30,30,20,24,32,36,28,28,19,22,9,36,18,32,26,19,14,30,27,40,22,16,18,34,35,28,24,37,14,12,36,20,30,24,36,21,31,24,31,21,33,14,24,41,13,38,44,32,27,28,32,26,24,14,35,33,14,40,21,31,19,15,10,39,28,11,31,34,26,24,34,41,13,13,26,33,30,45,35,19,16,41,12,17,28,27,33,31,23,31,34,36,11,39,12,9,19,26,35,16,35,27,22,28,8,27,22,26,28,20,21,11,30,28,29,40,45,14,24,29,33,13,33,14,45,41,31,25,19,15,24,19,16,36,15,13,42,10,13,19,39,18,13,0,31,28,11,28,35,28,31,43,29,31,16,24,12,22,31,34,27,29,37,26,22,21,5,20,31,15,39,20,28,41,42,25,21,15,42,27,20,12,29,19,20
5a19c36a54208204570dcbff,34,34,38,22,35,36,30,23,33,18,25,22,33,9,24,31,31,42,23,18,35,14,27,36,48,26,42,32,35,28,32,32,26,25,30,18,26,35,33,33,34,21,21,33,38,23,22,35,17,35,49,31,35,35,43,10,22,6,41,32,40,26,37,44,18,42,31,7,29,22,22,31,27,37,25,30,22,30,25,28,34,27,31,17,33,23,21,24,40,30,38,37,19,25,37,27,29,48,10,29,27,28,24,29,23,11,23,32,16,21,32,52,22,23,30,21,13,33,25,24,24,14,26,34,28,24,36,24,14,14,29,22,25,30,12,38,42,19,40,26,29,25,48,26,32,31,9,30,18,29,19,26,28,19,22,24,29,34,16,21,29,24,19,26,0,24,23,34,37,22,6,30,36,36,19,25,24,22,14,24,17,24,31,20,27,29,23,26,28,30,26,23,42,28,40,41,20,27,44,41,36,19,28,21,15
5a19c3d2649dcd3edb29ed8c,32,29,29,26,18,31,16,19,28,10,8,6,17,18,26,15,12,32,25,33,18,23,21,32,36,12,26,22,23,27,33,10,38,10,20,30,21,14,32,12,29,20,26,10,16,7,5,13,21,36,33,27,35,29,27,25,7,22,35,26,21,21,21,21,17,29,19,25,12,6,8,25,22,38,11,12,15,16,29,10,23,22,35,40,24,19,7,10,32,13,17,24,19,22,23,11,6,26,26,23,23,16,19,27,6,20,9,22,27,6,16,41,18,17,32,19,16,14,10,16,16,23,24,24,32,7,27,8,20,19,41,18,8,13,22,20,24,19,29,8,16,20,37,22,20,17,26,30,14,20,16,38,23,17,22,20,17,37,22,26,15,14,19,29,25,0,21,16,22,6,25,22,20,35,24,15,19,21,24,10,15,9,15,4,21,29,25,16,10,33,14,19,25,16,17,29,16,23,34,25,25,18,5,17,12
5a19c403b884b12dc5b50213,14,16,22,12,27,18,32,6,15,22,22,17,31,14,7,26,19,24,24,24,24,23,13,19,30,28,26,21,17,14,14,29,20,24,19,15,8,25,19,32,16,8,12,27,30,20,16,30,7,17,34,14,22,18,31,15,24,17,25,16,28,8,22,35,5,32,36,25,20,20,24,19,17,19,27,26,8,32,14,23,17,9,15,34,21,5,23,26,23,18,28,33,5,7,22,25,23,40,29,13,10,33,6,11,20,20,25,24,16,23,26,35,5,31,12,3,11,21,27,10,27,19,14,21,12,20,19,19,21,12,22,5,23,22,22,33,37,6,23,21,25,7,31,8,37,33,25,17,11,11,16,20,10,28,7,7,34,18,7,12,31,11,5,9,24,20,0,23,28,20,24,35,23,23,9,16,6,14,23,26,19,22,29,18,15,13,5,13,24,13,31,13,26,33,35,23,13,9,35,25,19,4,23,11,13
5a19c41db884b12dc5b50214,29,26,22,29,23,28,31,15,25,24,21,15,30,26,23,24,6,20,33,39,18,33,21,28,25,27,10,22,11,28,28,20,38,24,20,33,18,10,32,26,26,21,28,19,15,20,15,21,24,31,18,24,36,26,23,31,23,31,32,23,15,18,6,20,18,29,34,36,17,19,24,26,25,33,26,23,14,31,31,21,11,19,31,48,23,15,22,25,24,9,14,33,20,20,13,24,15,25,39,20,20,31,16,24,19,30,24,26,32,22,25,29,15,32,29,16,22,7,26,15,29,31,26,24,28,18,19,17,30,25,41,15,22,18,32,31,35,20,16,19,26,17,25,18,36,32,36,31,19,13,24,38,20,31,22,17,32,32,24,28,30,14,19,27,36,21,18,0,26,19,36,37,16,37,26,19,16,25,34,25,25,21,29,17,22,29,21,15,21,31,29,21,10,31,28,17,21,19,37,10,13,18,14,19,20
5a19c45cae845313c72e2d32,20,21,26,8,28,22,31,10,19,19,22,17,30,9,10,25,22,29,21,19,26,18,15,23,35,27,31,23,22,15,19,29,18,23,21,11,13,27,20,32,21,9,7,28,32,20,16,31,3,22,38,18,22,22,33,10,22,12,29,19,31,12,26,37,6,33,34,20,21,19,23,21,17,24,25,25,11,30,11,23,22,14,18,28,23,10,21,24,28,21,31,32,6,11,26,24,24,42,24,17,14,31,10,15,19,15,23,24,11,21,26,39,9,28,16,8,7,24,25,12,25,15,14,23,15,20,23,19,17,8,21,9,22,23,17,33,37,7,28,21,24,11,36,13,35,31,19,18,10,16,14,19,15,25,9,11,32,21,2,8,30,13,7,12,19,20,10,25,0,19,19,33,26,23,6,17,11,13,19,24,16,21,28,17,16,15,9,15,23,16,29,13,30,31,36,28,12,14,35,30,24,6,23,11,10
5a19c495b884b12dc5b50216,31,29,30,24,21,31,14,18,28,5,7,7,16,14,25,16,16,34,21,29,21,19,21,31,38,10,29,22,25,26,32,14,35,8,20,27,21,18,31,15,29,19,24,15,21,5,6,18,19,35,37,27,33,29,30,21,5,18,35,26,25,21,25,26,16,30,17,20,14,5,6,25,21,37,8,14,15,13,27,12,25,22,33,35,24,18,5,7,33,17,22,23,17,22,25,10,11,31,21,23,23,15,19,26,5,16,7,22,23,4,16,43,18,14,31,18,12,18,8,16,11,19,23,24,31,8,28,9,15,16,38,18,7,15,17,21,26,17,31,10,15,20,39,21,19,14,21,28,12,21,12,36,23,12,21,20,16,36,19,23,13,14,17,27,20,10,20,19,23,0,20,18,23,34,21,15,19,19,19,8,10,7,14,3,20,27,24,16,12,32,13,17,29,14,22,31,14,22,34,29,27,16,11,15,8
5a19c51199ec112dd1215e28,34,34,38,22,35,36,30,23,33,18,25,22,33,9,24,31,31,42,23,18,35,14,27,36,48,26,42,32,35,28,32,32,26,25,30,18,26,35,33,33,34,21,21,33,38,23,22,35,17,35,49,31,35,35,43,10,22,6,41,32,40,26,37,44,18,42,31,7,29,22,22,31,27,37,25,30,22,30,25,28,34,27,31,17,33,23,21,24,40,30,38,37,19,25,37,27,29,48,10,29,27,28,24,29,23,11,23,32,16,21,32,52,22,23,30,21,13,33,25,24,24,14,26,34,28,24,36,24,14,14,29,22,25,30,12,38,42,19,40,26,29,25,48,26,32,31,9,30,18,29,19,26,28,19,22,24,29,34,16,21,29,24,19,26,6,24,23,34,37,22,0,30,36,36,19,25,24,22,14,24,17,24,31,20,27,29,23,26,28,30,26,23,42,28,40,41,20,27,44,41,36,19,28,21,15
5a19c56804030050aed5ef5d,23,23,27,13,25,25,25,12,22,14,17,13,25,5,15,22,20,31,15,18,24,14,16,25,36,21,31,21,23,17,23,25,24,18,19,15,15,25,22,27,23,10,13,24,29,15,12,27,8,27,38,20,24,24,32,10,17,9,30,21,29,14,26,34,7,31,28,16,18,15,17,20,16,29,20,21,11,25,16,19,23,16,23,27,22,12,16,19,29,19,28,28,8,14,26,19,20,39,20,18,16,25,13,18,15,11,18,21,12,16,22,41,11,22,21,11,2,22,20,12,19,11,14,22,21,16,25,15,11,4,26,11,17,19,12,29,33,8,29,17,20,14,37,15,30,26,16,19,7,17,9,24,17,19,12,13,26,26,8,13,24,12,9,17,15,15,13,24,26,14,15,0,25,25,10,14,13,11,14,19,11,16,24,12,16,18,14,14,19,22,23,12,30,25,32,29,9,16,33,30,25,8,19,10,5
5a19c5d66e5403163f332c24,24,22,23,17,19,23,21,11,20,11,12,7,20,11,17,15,14,28,18,25,18,18,13,24,33,17,26,16,20,18,25,19,29,13,14,21,13,18,23,21,22,11,17,18,23,10,6,21,12,28,33,19,25,21,26,16,13,15,28,19,23,13,21,28,8,25,25,20,12,9,13,17,13,30,16,15,8,21,20,13,19,15,26,33,17,11,12,15,26,13,22,22,10,14,21,14,14,33,23,16,15,22,11,18,9,15,14,15,18,12,16,37,10,20,23,11,7,16,16,9,17,16,15,18,23,10,22,8,14,11,31,10,12,13,16,23,27,10,25,11,14,12,33,14,27,22,21,21,5,15,8,29,15,18,13,12,23,29,12,17,20,8,10,20,20,9,13,17,20,9,20,25,0,26,14,8,12,12,18,15,10,11,18,7,13,20,16,10,13,24,20,10,25,22,26,26,7,15,27,25,21,9,13,8,4
5a19c5ebb0da9122e35a9251,27,29,33,26,41,31,47,18,28,37,37,31,46,28,13,40,31,30,39,35,37,37,27,31,37,43,33,35,24,29,16,43,19,39,33,24,21,36,34,47,29,23,25,41,42,35,31,43,21,19,40,27,37,31,43,27,38,30,37,28,40,21,28,47,20,45,51,37,34,35,39,33,32,21,42,40,21,47,28,38,24,22,15,44,34,18,38,41,32,30,40,48,20,20,32,40,37,52,41,25,22,48,19,24,35,34,40,38,29,38,41,42,18,46,18,16,26,32,42,23,42,33,29,35,12,34,28,33,35,26,22,18,37,35,35,47,52,21,29,36,40,20,38,21,52,48,37,32,26,21,31,20,23,43,22,19,49,11,20,25,46,25,20,17,36,35,18,34,42,35,36,50,35,0,23,31,19,29,37,41,34,36,44,33,29,28,12,27,38,21,46,27,33,48,49,30,28,22,49,32,25,19,36,26,27
5a19c62db884b12dc5b50217,14,16,22,12,27,18,32,6,15,22,22,17,31,14,7,26,19,24,24,24,24,23,13,19,30,28,26,21,17,14,14,29,20,24,19,15,8,25,19,32,16,8,12,27,30,20,16,30,7,17,34,14,22,18,31,15,24,17,25,16,28,8,22,35,5,32,36,25,20,20,24,19,17,19,27,26,8,32,14,23,17,9,15,34,21,5,23,26,23,18,28,33,5,7,22,25,23,40,29,13,10,33,6,11,20,20,25,24,16,23,26,35,5,31,12,3,11,21,27,10,27,19,14,21,12,20,19,19,21,12,22,5,23,22,22,33,37,6,23,21,25,7,31,8,37,33,25,17,11,11,16,20,10,28,7,7,34,18,7,12,31,11,5,9,24,20,5,23,28,20,24,35,23,23,0,16,6,14,23,26,19,22,29,18,15,13,5,13,24,13,31,13,26,33,35,23,13,9,35,25,19,4,23,11,13
5a19c66404030050aed5ef60,24,23,26,16,22,25,22,12,22,11,13,9,22,8,17,18,17,30,14,22,21,15,15,25,35,18,29,19,22,18,25,21,27,14,17,19,15,21,23,23,23,11,16,21,26,11,9,23,11,28,36,21,25,23,30,13,13,12,29,20,26,15,24,31,8,29,25,17,15,11,14,19,14,30,17,18,10,21,18,15,22,16,26,30,20,12,13,16,28,17,25,24,9,15,24,16,17,36,20,17,16,23,13,19,11,12,15,19,15,13,19,40,11,20,23,11,4,19,17,11,16,13,15,20,23,12,24,11,11,8,30,11,13,16,13,25,30,9,28,13,17,14,36,15,27,23,17,20,5,17,6,27,17,17,13,13,23,28,11,15,21,10,10,19,17,12,13,21,23,11,17,24,22,26,13,0,13,11,15,16,8,13,20,9,15,19,16,12,16,24,20,11,28,22,28,28,7,16,31,28,24,9,16,9,2
5a19c7bc059ac522ef987f1b,15,14,20,13,24,16,30,3,13,20,20,14,29,14,9,23,17,23,23,25,21,23,10,16,29,26,24,18,15,13,16,26,23,21,16,17,6,22,18,30,14,7,13,25,27,18,14,27,8,19,31,12,21,16,28,16,21,18,22,13,25,6,19,32,4,29,34,25,18,18,22,16,14,21,25,23,5,30,16,21,15,7,18,35,18,3,21,24,21,16,26,30,5,5,20,23,21,37,29,10,8,31,4,10,18,20,23,21,17,21,24,33,3,29,15,2,10,18,25,7,25,19,12,18,15,17,17,16,20,12,25,3,20,19,21,30,35,5,21,19,23,5,29,6,35,31,25,17,10,9,15,23,8,27,7,5,32,20,8,13,29,8,4,12,24,18,4,20,25,17,24,33,21,22,10,14,0,13,23,24,17,19,27,15,12,13,8,10,21,16,29,10,24,31,33,21,11,7,32,23,17,3,20,9,11
5a19c86eb0da9122e35a9252,21,23,28,10,30,24,32,12,21,20,23,18,32,9,11,27,24,31,22,17,28,18,17,25,37,28,32,25,24,17,19,31,17,24,23,9,14,29,22,33,23,11,9,30,34,21,18,32,5,22,40,20,24,24,35,9,23,11,30,21,33,14,28,39,7,35,35,19,23,21,24,22,19,24,26,27,12,31,13,25,23,16,18,27,25,12,22,25,30,23,33,34,8,13,28,25,26,44,23,18,16,32,12,17,21,15,24,26,10,22,28,41,11,28,17,10,8,26,26,14,26,14,16,25,15,21,25,20,17,9,20,11,23,24,17,34,39,9,30,23,26,13,38,15,36,32,19,20,12,18,15,18,16,25,11,13,33,21,3,10,31,15,9,13,18,21,11,27,31,20,18,33,28,25,7,19,13,0,19,25,17,22,30,18,18,17,10,17,25,17,30,15,32,32,37,30,14,16,37,32,25,8,25,13,11
